"name","year","storm_num","date_time","status","status_full","longitude","latitude","maxWindSpeed","minWindPressure","NEQuadrant1","SEQuadrant1","SWQuadrant1","NWQuadrant1","NEQuadrant2","SEQuadrant2","SWQuadrant2","NWQuadrant2","NEQuadrant3","SEQuadrant3","SWQuadrant3","NWQuadrant3","max_status"
"Kenneth",2005,11,2005-09-29 00:00:00,"TS","Tropical Storm",-146.5,18.4,35,1010,40,0,0,40,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Kenneth",2005,11,2005-09-29 06:00:00,"TS","Tropical Storm",-147.6,18.7,35,1010,40,0,0,40,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Kenneth",2005,11,2005-09-29 12:00:00,"TD","Tropical Depression",-148.7,18.9,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Kenneth",2005,11,2005-09-29 18:00:00,"TD","Tropical Depression",-149.8,19,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Kenneth",2005,11,2005-09-30 00:00:00,"TD","Tropical Depression",-150.9,19.1,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Kenneth",2005,11,2005-09-30 06:00:00,"TD","Tropical Depression",-152,19.2,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Kenneth",2005,11,2005-09-30 12:00:00,"TD","Tropical Depression",-153.1,19.3,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Kenneth",2005,11,2005-09-30 18:00:00,"TD","Tropical Depression",-154.2,19.4,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Lidia",2005,12,2005-09-17 12:00:00,"TD","Tropical Depression",-114.9,12.5,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lidia",2005,12,2005-09-17 18:00:00,"TS","Tropical Storm",-115.2,12.4,35,1005,30,30,30,30,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lidia",2005,12,2005-09-18 00:00:00,"TS","Tropical Storm",-115.3,12.3,35,1005,30,30,30,30,0,0,0,0,0,0,0,0,"Tropical Storm"
"Lidia",2005,12,2005-09-18 06:00:00,"TS","Tropical Storm",-115.5,12.3,35,1005,30,30,30,30,0,0,0,0,0,0,0,0,"Tropical Storm"
